"island","site","GenSp","final_name"
"Maui","Maui_01","Pagiopalus atomarius","Pagiopalus atomarius"
"Maui","Maui_01","Pagiopalus atomarius","Pagiopalus atomarius"
"Maui","Maui_01","Pagiopalus atomarius","Pagiopalus atomarius"
"Maui","Maui_01","Pagiopalus atomarius","Pagiopalus atomarius"
"Maui","Maui_01","Fannia canicularis","Fannia canicularis"
"Maui","Maui_01","Fannia canicularis","Fannia canicularis"
"Maui","Maui_01","Fannia canicularis","Fannia canicularis"
"Maui","Maui_01","Fannia canicularis","Fannia canicularis"
"Maui","Maui_01","Fannia canicularis","Fannia canicularis"
"Maui","Maui_01","Fannia canicularis","Fannia canicularis"
"Maui","Maui_01","Fannia canicularis","Fannia canicularis"
"Maui","Maui_01","Fannia canicularis","Fannia canicularis"
"Maui","Maui_01","Fannia canicularis","Fannia canicularis"
"Maui","Maui_01","Fannia canicularis","Fannia canicularis"
"HawaiiIsland","HawaiiIsland_01","Pedronia cibotii","Pedronia cibotii"
"HawaiiIsland","HawaiiIsland_01","Pedronia cibotii","Pedronia cibotii"
"HawaiiIsland","HawaiiIsland_01","Pedronia cibotii","Pedronia cibotii"
"HawaiiIsland","HawaiiIsland_01","Pedronia cibotii","Pedronia cibotii"
"HawaiiIsland","HawaiiIsland_01","Laupala nigra","Laupala nigra"
"HawaiiIsland","HawaiiIsland_01","Laupala nigra","Laupala nigra"
"HawaiiIsland","HawaiiIsland_01","Cydia obliqua","Cydia obliqua"
"HawaiiIsland","HawaiiIsland_01","Cydia obliqua","Cydia obliqua"
"HawaiiIsland","HawaiiIsland_01","Cydia obliqua","Cydia obliqua"
"HawaiiIsland","HawaiiIsland_01","Elenchus melanias","Elenchus melanias"
"HawaiiIsland","HawaiiIsland_01","Projectothrips trespinus","Projectothrips trespinus"
"HawaiiIsland","HawaiiIsland_01","Mestolobes droseropa","Mestolobes droseropa"
"HawaiiIsland","HawaiiIsland_01","Mestolobes droseropa","Mestolobes droseropa"
"HawaiiIsland","HawaiiIsland_01","Syrphophagus aphidivorus","Syrphophagus aphidivorus"
"HawaiiIsland","HawaiiIsland_01","Eupodes sigmoidensis","Eupodes sigmoidensis"
"HawaiiIsland","HawaiiIsland_01","Eupodes sigmoidensis","Eupodes sigmoidensis"
"HawaiiIsland","HawaiiIsland_01","Eupodes sigmoidensis","Eupodes sigmoidensis"
"HawaiiIsland","HawaiiIsland_01","Eupodes sigmoidensis","Eupodes sigmoidensis"
"HawaiiIsland","HawaiiIsland_01","Eupodes sigmoidensis","Eupodes sigmoidensis"
"HawaiiIsland","HawaiiIsland_01","Eupodes sigmoidensis","Eupodes sigmoidensis"
"HawaiiIsland","HawaiiIsland_01","Eupodes sigmoidensis","Eupodes sigmoidensis"
"HawaiiIsland","HawaiiIsland_01","Eupodes sigmoidensis","Eupodes sigmoidensis"
"HawaiiIsland","HawaiiIsland_01","Xyleborus vulcanus","Xyleborus vulcanus"
"HawaiiIsland","HawaiiIsland_01","Mecyclothorax purpuripennis","Mecyclothorax purpuripennis"
"HawaiiIsland","HawaiiIsland_01","Mecyclothorax purpuripennis","Mecyclothorax purpuripennis"
"HawaiiIsland","HawaiiIsland_01","Mecyclothorax purpuripennis","Mecyclothorax purpuripennis"
"HawaiiIsland","HawaiiIsland_01","Mecyclothorax purpuripennis","Mecyclothorax purpuripennis"
"HawaiiIsland","HawaiiIsland_01","Mecyclothorax purpuripennis","Mecyclothorax purpuripennis"
"HawaiiIsland","HawaiiIsland_01","Mecyclothorax purpuripennis","Mecyclothorax purpuripennis"
"HawaiiIsland","HawaiiIsland_01","Mecyclothorax purpuripennis","Mecyclothorax purpuripennis"
"HawaiiIsland","HawaiiIsland_01","Orthoea vincta","Orthoea vincta"
"HawaiiIsland","HawaiiIsland_01","Orthoea vincta","Orthoea vincta"
"HawaiiIsland","HawaiiIsland_01","Orthoea vincta","Orthoea vincta"
"HawaiiIsland","HawaiiIsland_01","Hypogastrura pahiku","Hypogastrura pahiku"
"HawaiiIsland","HawaiiIsland_01","Hypogastrura pahiku","Hypogastrura pahiku"
"HawaiiIsland","HawaiiIsland_01","Hypogastrura pahiku","Hypogastrura pahiku"
"HawaiiIsland","HawaiiIsland_01","Hypogastrura pahiku","Hypogastrura pahiku"
"HawaiiIsland","HawaiiIsland_01","Dicranomyia hawaiiensis","Dicranomyia hawaiiensis"
"HawaiiIsland","HawaiiIsland_01","Actia eucosmae","Actia eucosmae"
"HawaiiIsland","HawaiiIsland_01","Actia eucosmae","Actia eucosmae"
"HawaiiIsland","HawaiiIsland_01","Actia eucosmae","Actia eucosmae"
"HawaiiIsland","HawaiiIsland_01","Actia eucosmae","Actia eucosmae"
"HawaiiIsland","HawaiiIsland_01","Epiphanis tristis","Epiphanis tristis"
"HawaiiIsland","HawaiiIsland_01","Anoplolepis gracilipes","Anoplolepis gracilipes"
"HawaiiIsland","HawaiiIsland_01","Anoplolepis gracilipes","Anoplolepis gracilipes"
"HawaiiIsland","HawaiiIsland_01","Anoplolepis gracilipes","Anoplolepis gracilipes"
"HawaiiIsland","HawaiiIsland_01","Anoplolepis gracilipes","Anoplolepis gracilipes"
"HawaiiIsland","HawaiiIsland_01","Anoplolepis gracilipes","Anoplolepis gracilipes"
"HawaiiIsland","HawaiiIsland_01","Anomalochrysa fulvescens rhododora","Anomalochrysa fulvescens rhododora"
"HawaiiIsland","HawaiiIsland_01","Anomalochrysa fulvescens rhododora","Anomalochrysa fulvescens rhododora"
"HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix","Eupelmus paraleucothrix"
"HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix","Eupelmus paraleucothrix"
"HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix","Eupelmus paraleucothrix"
"HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix","Eupelmus paraleucothrix"
"HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix","Eupelmus paraleucothrix"
"HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix","Eupelmus paraleucothrix"
"HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix","Eupelmus paraleucothrix"
"HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix","Eupelmus paraleucothrix"
"HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix","Eupelmus paraleucothrix"
"HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix","Eupelmus paraleucothrix"
"HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix","Eupelmus paraleucothrix"
"HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix","Eupelmus paraleucothrix"
"HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix","Eupelmus paraleucothrix"
"HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix","Eupelmus paraleucothrix"
"HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix","Eupelmus paraleucothrix"
"HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix","Eupelmus paraleucothrix"
"HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix","Eupelmus paraleucothrix"
"HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix","Eupelmus paraleucothrix"
"HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix","Eupelmus paraleucothrix"
"HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix","Eupelmus paraleucothrix"
"HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni","Nesogonia blackburni"
"HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni","Nesogonia blackburni"
"HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni","Nesogonia blackburni"
"HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni","Nesogonia blackburni"
"HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni","Nesogonia blackburni"
"HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni","Nesogonia blackburni"
"HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni","Nesogonia blackburni"
"HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni","Nesogonia blackburni"
"HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni","Nesogonia blackburni"
"HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni","Nesogonia blackburni"
"HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni","Nesogonia blackburni"
"HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni","Nesogonia blackburni"
"HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni","Nesogonia blackburni"
"HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni","Nesogonia blackburni"
"HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni","Nesogonia blackburni"
"HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni","Nesogonia blackburni"
"HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni","Nesogonia blackburni"
"HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni","Nesogonia blackburni"
"HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni","Nesogonia blackburni"
"HawaiiIsland","HawaiiIsland_01","Neoscona theisi","Neoscona theisi"
"HawaiiIsland","HawaiiIsland_01","Neoscona theisi","Neoscona theisi"
"HawaiiIsland","HawaiiIsland_01","Neoscona theisi","Neoscona theisi"
"HawaiiIsland","HawaiiIsland_01","Neoscona theisi","Neoscona theisi"
"HawaiiIsland","HawaiiIsland_01","Neoscona theisi","Neoscona theisi"
"HawaiiIsland","HawaiiIsland_01","Tegonotus hibiscella","Tegonotus hibiscella"
"HawaiiIsland","HawaiiIsland_01","Tympanococcus tympanistus","Tympanococcus tympanistus"
"HawaiiIsland","HawaiiIsland_01","Psilopa olga","Psilopa olga"
"HawaiiIsland","HawaiiIsland_01","Psilopa olga","Psilopa olga"
"HawaiiIsland","HawaiiIsland_01","Psilopa olga","Psilopa olga"
"HawaiiIsland","HawaiiIsland_01","Pilorhagidia hirsuta","Pilorhagidia hirsuta"
"HawaiiIsland","HawaiiIsland_01","Acanthia procellaris","Acanthia procellaris"
"HawaiiIsland","HawaiiIsland_01","Acanthia procellaris","Acanthia procellaris"
"HawaiiIsland","HawaiiIsland_01","Acanthia procellaris","Acanthia procellaris"
"HawaiiIsland","HawaiiIsland_01","Carphuroides pectinatus","Carphuroides pectinatus"
"HawaiiIsland","HawaiiIsland_01","Carphuroides pectinatus","Carphuroides pectinatus"
"HawaiiIsland","HawaiiIsland_01","Carphuroides pectinatus","Carphuroides pectinatus"
"HawaiiIsland","HawaiiIsland_01","Carphuroides pectinatus","Carphuroides pectinatus"
"HawaiiIsland","HawaiiIsland_01","Carphuroides pectinatus","Carphuroides pectinatus"
"HawaiiIsland","HawaiiIsland_01","Carphuroides pectinatus","Carphuroides pectinatus"
"HawaiiIsland","HawaiiIsland_01","Carphuroides pectinatus","Carphuroides pectinatus"
"HawaiiIsland","HawaiiIsland_01","Fannia canicularis","Fannia canicularis"
"HawaiiIsland","HawaiiIsland_01","Ophiusa disjungens","Ophiusa disjungens"
"HawaiiIsland","HawaiiIsland_01","Ophiusa disjungens","Ophiusa disjungens"
"HawaiiIsland","HawaiiIsland_01","Lispocephala fuscobrunnea","Lispocephala fuscobrunnea"
"HawaiiIsland","HawaiiIsland_01","Lispocephala fuscobrunnea","Lispocephala fuscobrunnea"
"HawaiiIsland","HawaiiIsland_01","Notoedres cati","Notoedres cati"
"HawaiiIsland","HawaiiIsland_01","Notoedres cati","Notoedres cati"
"HawaiiIsland","HawaiiIsland_01","Notoedres cati","Notoedres cati"
"HawaiiIsland","HawaiiIsland_01","Notoedres cati","Notoedres cati"
"HawaiiIsland","HawaiiIsland_01","Notoedres cati","Notoedres cati"
"HawaiiIsland","HawaiiIsland_01","Notoedres cati","Notoedres cati"
"HawaiiIsland","HawaiiIsland_01","Notoedres cati","Notoedres cati"
"HawaiiIsland","HawaiiIsland_01","Notoedres cati","Notoedres cati"
"HawaiiIsland","HawaiiIsland_01","Notoedres cati","Notoedres cati"
"HawaiiIsland","HawaiiIsland_01","Listroderes costirostris","Listroderes costirostris"
"HawaiiIsland","HawaiiIsland_01","Listroderes costirostris","Listroderes costirostris"
"HawaiiIsland","HawaiiIsland_01","Listroderes costirostris","Listroderes costirostris"
"HawaiiIsland","HawaiiIsland_01","Listroderes costirostris","Listroderes costirostris"
"HawaiiIsland","HawaiiIsland_01","Listroderes costirostris","Listroderes costirostris"
"HawaiiIsland","HawaiiIsland_01","Listroderes costirostris","Listroderes costirostris"
"HawaiiIsland","HawaiiIsland_01","Listroderes costirostris","Listroderes costirostris"
"HawaiiIsland","HawaiiIsland_01","Listroderes costirostris","Listroderes costirostris"
"HawaiiIsland","HawaiiIsland_01","Listroderes costirostris","Listroderes costirostris"
"HawaiiIsland","HawaiiIsland_01","Listroderes costirostris","Listroderes costirostris"
"HawaiiIsland","HawaiiIsland_01","Listroderes costirostris","Listroderes costirostris"
"HawaiiIsland","HawaiiIsland_01","Listroderes costirostris","Listroderes costirostris"
"HawaiiIsland","HawaiiIsland_01","Listroderes costirostris","Listroderes costirostris"
"HawaiiIsland","HawaiiIsland_01","Omiodes anastrepta","Omiodes anastrepta"
"HawaiiIsland","HawaiiIsland_01","Omiodes anastrepta","Omiodes anastrepta"
"HawaiiIsland","HawaiiIsland_01","Omiodes anastrepta","Omiodes anastrepta"
"HawaiiIsland","HawaiiIsland_01","Omiodes anastrepta","Omiodes anastrepta"
"HawaiiIsland","HawaiiIsland_01","Omiodes anastrepta","Omiodes anastrepta"
"HawaiiIsland","HawaiiIsland_01","Omiodes anastrepta","Omiodes anastrepta"
"HawaiiIsland","HawaiiIsland_01","Omiodes anastrepta","Omiodes anastrepta"
"HawaiiIsland","HawaiiIsland_01","Omiodes anastrepta","Omiodes anastrepta"
"HawaiiIsland","HawaiiIsland_01","Omiodes anastrepta","Omiodes anastrepta"
"HawaiiIsland","HawaiiIsland_01","Omiodes anastrepta","Omiodes anastrepta"
"HawaiiIsland","HawaiiIsland_01","Echthromorpha fuscator","Echthromorpha fuscator"
"HawaiiIsland","HawaiiIsland_01","Echthromorpha fuscator","Echthromorpha fuscator"
"HawaiiIsland","HawaiiIsland_01","Echthromorpha fuscator","Echthromorpha fuscator"
"HawaiiIsland","HawaiiIsland_01","Echthromorpha fuscator","Echthromorpha fuscator"
"HawaiiIsland","HawaiiIsland_01","Trigonidium kona","Trigonidium kona"
"HawaiiIsland","HawaiiIsland_01","Trigonidium kona","Trigonidium kona"
"HawaiiIsland","HawaiiIsland_01","Trigonidium kona","Trigonidium kona"
"HawaiiIsland","HawaiiIsland_01","Trigonidium kona","Trigonidium kona"
"HawaiiIsland","HawaiiIsland_01","Trigonidium kona","Trigonidium kona"
"HawaiiIsland","HawaiiIsland_01","Trigonidium kona","Trigonidium kona"
"HawaiiIsland","HawaiiIsland_01","Trigonidium kona","Trigonidium kona"
"HawaiiIsland","HawaiiIsland_01","Trigonidium kona","Trigonidium kona"
"HawaiiIsland","HawaiiIsland_01","Trigonidium kona","Trigonidium kona"
"HawaiiIsland","HawaiiIsland_01","Trigonidium kona","Trigonidium kona"
"HawaiiIsland","HawaiiIsland_01","Trigonidium kona","Trigonidium kona"
"HawaiiIsland","HawaiiIsland_01","Trigonidium kona","Trigonidium kona"
"HawaiiIsland","HawaiiIsland_01","Trigonidium kona","Trigonidium kona"
"HawaiiIsland","HawaiiIsland_01","Trigonidium kona","Trigonidium kona"
"HawaiiIsland","HawaiiIsland_01","Trigonidium kona","Trigonidium kona"
"HawaiiIsland","HawaiiIsland_01","Trigonidium kona","Trigonidium kona"
"HawaiiIsland","HawaiiIsland_01","Drosophila lepidobregma","Drosophila lepidobregma"
"HawaiiIsland","HawaiiIsland_01","Drosophila lepidobregma","Drosophila lepidobregma"
"HawaiiIsland","HawaiiIsland_01","Drosophila lepidobregma","Drosophila lepidobregma"
"HawaiiIsland","HawaiiIsland_01","Aphis citricola","Aphis citricola"
"HawaiiIsland","HawaiiIsland_01","Aphis citricola","Aphis citricola"
"HawaiiIsland","HawaiiIsland_01","Aphis citricola","Aphis citricola"
"HawaiiIsland","HawaiiIsland_01","Chlorichaeta albipennis","Chlorichaeta albipennis"
"HawaiiIsland","HawaiiIsland_01","Chlorichaeta albipennis","Chlorichaeta albipennis"
"HawaiiIsland","HawaiiIsland_01","Cillaeopeplus dubius","Cillaeopeplus dubius"
"HawaiiIsland","HawaiiIsland_01","Cillaeopeplus dubius","Cillaeopeplus dubius"
"HawaiiIsland","HawaiiIsland_01","Piophila casei","Piophila casei"
"HawaiiIsland","HawaiiIsland_01","Cis nudipennis","Cis nudipennis"
"HawaiiIsland","HawaiiIsland_01","Cis nudipennis","Cis nudipennis"
"HawaiiIsland","HawaiiIsland_01","Nysius montivagus","Nysius montivagus"
"HawaiiIsland","HawaiiIsland_01","Nysius montivagus","Nysius montivagus"
"HawaiiIsland","HawaiiIsland_01","Nysius montivagus","Nysius montivagus"
"HawaiiIsland","HawaiiIsland_01","Nysius montivagus","Nysius montivagus"
"HawaiiIsland","HawaiiIsland_01","Nysius montivagus","Nysius montivagus"
"HawaiiIsland","HawaiiIsland_01","Nysius montivagus","Nysius montivagus"
"HawaiiIsland","HawaiiIsland_01","Nysius montivagus","Nysius montivagus"
"HawaiiIsland","HawaiiIsland_01","Nysius montivagus","Nysius montivagus"
"HawaiiIsland","HawaiiIsland_01","Nysius montivagus","Nysius montivagus"
"HawaiiIsland","HawaiiIsland_01","Nysius montivagus","Nysius montivagus"
"HawaiiIsland","HawaiiIsland_01","Pauahiana lineata","Pauahiana lineata"
"HawaiiIsland","HawaiiIsland_01","Carulaspis minima","Carulaspis minima"
"HawaiiIsland","HawaiiIsland_01","Notiphila insularis","Notiphila insularis"
"HawaiiIsland","HawaiiIsland_01","Pediobius wilderi","Pediobius wilderi"
"HawaiiIsland","HawaiiIsland_01","Pediobius wilderi","Pediobius wilderi"
"HawaiiIsland","HawaiiIsland_01","Pediobius wilderi","Pediobius wilderi"
"HawaiiIsland","HawaiiIsland_01","Pediobius wilderi","Pediobius wilderi"
"HawaiiIsland","HawaiiIsland_01","Pediobius wilderi","Pediobius wilderi"
"HawaiiIsland","HawaiiIsland_01","Pediobius wilderi","Pediobius wilderi"
"HawaiiIsland","HawaiiIsland_01","Hedylepta blackburni","Hedylepta blackburni"
"HawaiiIsland","HawaiiIsland_01","Hedylepta blackburni","Hedylepta blackburni"
"HawaiiIsland","HawaiiIsland_01","Hedylepta blackburni","Hedylepta blackburni"
"HawaiiIsland","HawaiiIsland_01","Hedylepta blackburni","Hedylepta blackburni"
"HawaiiIsland","HawaiiIsland_01","Hedylepta blackburni","Hedylepta blackburni"
"HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca","Scaptomyza adunca"
"HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca","Scaptomyza adunca"
"HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca","Scaptomyza adunca"
"HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca","Scaptomyza adunca"
"HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca","Scaptomyza adunca"
"HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca","Scaptomyza adunca"
"HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca","Scaptomyza adunca"
"HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca","Scaptomyza adunca"
"HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca","Scaptomyza adunca"
"HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca","Scaptomyza adunca"
"HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca","Scaptomyza adunca"
"HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca","Scaptomyza adunca"
"HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca","Scaptomyza adunca"
"HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca","Scaptomyza adunca"
"HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca","Scaptomyza adunca"
"HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca","Scaptomyza adunca"
"HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca","Scaptomyza adunca"
"HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca","Scaptomyza adunca"
"HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca","Scaptomyza adunca"
"HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca","Scaptomyza adunca"
"HawaiiIsland","HawaiiIsland_01","Anurophorus lohi","Anurophorus lohi"
"HawaiiIsland","HawaiiIsland_01","Anurophorus lohi","Anurophorus lohi"
"HawaiiIsland","HawaiiIsland_01","Myllaena pacifica","Myllaena pacifica"
"HawaiiIsland","HawaiiIsland_01","Drosophila perkinsi","Drosophila perkinsi"
"HawaiiIsland","HawaiiIsland_01","Drosophila perkinsi","Drosophila perkinsi"
"HawaiiIsland","HawaiiIsland_01","Drosophila perkinsi","Drosophila perkinsi"
"HawaiiIsland","HawaiiIsland_01","Drosophila perkinsi","Drosophila perkinsi"
"HawaiiIsland","HawaiiIsland_01","Paratrechina bourbonica","Paratrechina bourbonica"
"HawaiiIsland","HawaiiIsland_01","Paratrechina bourbonica","Paratrechina bourbonica"
"HawaiiIsland","HawaiiIsland_01","Paratrechina bourbonica","Paratrechina bourbonica"
"HawaiiIsland","HawaiiIsland_01","Paratrechina bourbonica","Paratrechina bourbonica"
"HawaiiIsland","HawaiiIsland_01","Paratrechina bourbonica","Paratrechina bourbonica"
"HawaiiIsland","HawaiiIsland_01","Paratrechina bourbonica","Paratrechina bourbonica"
"HawaiiIsland","HawaiiIsland_01","Ilburnia coprosmicola","Ilburnia coprosmicola"
"HawaiiIsland","HawaiiIsland_01","Heteropsylla cubana","Heteropsylla cubana"
"HawaiiIsland","HawaiiIsland_01","Heteropsylla cubana","Heteropsylla cubana"
"HawaiiIsland","HawaiiIsland_01","Carposina achroana","Carposina achroana"
"HawaiiIsland","HawaiiIsland_01","Nesomimesa hawaiiensis","Nesomimesa hawaiiensis"
"HawaiiIsland","HawaiiIsland_01","Phytoseius hawaiiensis","Phytoseius hawaiiensis"
"HawaiiIsland","HawaiiIsland_01","Phytoseius hawaiiensis","Phytoseius hawaiiensis"
"HawaiiIsland","HawaiiIsland_01","Cis insulicola","Cis insulicola"
"HawaiiIsland","HawaiiIsland_01","Metaphycus anneckei","Metaphycus anneckei"
"HawaiiIsland","HawaiiIsland_01","Plagithmysus laticollis","Plagithmysus laticollis"
