"","island","site","GenSp","final_name"
"1474","Maui","Maui_01","Philodoria dubauticola","Philodoria dubauticola"
"1475","Maui","Maui_01","Philodoria dubauticola","Philodoria dubauticola"
"1476","Maui","Maui_01","Philodoria dubauticola","Philodoria dubauticola"
"1477","Maui","Maui_01","Philodoria dubauticola","Philodoria dubauticola"
"1478","Maui","Maui_01","Philodoria dubauticola","Philodoria dubauticola"
"1479","Maui","Maui_01","Philodoria dubauticola","Philodoria dubauticola"
"1480","Maui","Maui_01","Philodoria dubauticola","Philodoria dubauticola"
"1481","Maui","Maui_01","Tetragnatha hawaiensis","Tetragnatha hawaiensis"
"1482","Maui","Maui_01","Tetragnatha hawaiensis","Tetragnatha hawaiensis"
"1483","Maui","Maui_01","Tetragnatha hawaiensis","Tetragnatha hawaiensis"
"1484","Maui","Maui_01","Tetragnatha quasimodo","Tetragnatha quasimodo"
"1485","Maui","Maui_01","Tetragnatha quasimodo","Tetragnatha quasimodo"
"1486","Maui","Maui_01","Phlyctaenia liopis","Phlyctaenia liopis"
"1487","Maui","Maui_01","Vanessa tameamea","Vanessa tameamea"
"1488","Maui","Maui_01","Scaptomyza exigua","Scaptomyza exigua"
"1489","Maui","Maui_01","Scaptomyza exigua","Scaptomyza exigua"
"1490","Maui","Maui_01","Scaptomyza exigua","Scaptomyza exigua"
"1491","Maui","Maui_01","Adelencyrtus odonaspidis","Adelencyrtus odonaspidis"
"1492","Maui","Maui_01","Adelencyrtus odonaspidis","Adelencyrtus odonaspidis"
"1493","Maui","Maui_01","Heterocrossa atronotata","Heterocrossa atronotata"
"1494","Maui","Maui_01","Heterocrossa atronotata","Heterocrossa atronotata"
"1495","Maui","Maui_01","Aphidius obscuripes","Aphidius obscuripes"
"1496","Maui","Maui_01","Aphidius obscuripes","Aphidius obscuripes"
"1497","Maui","Maui_01","Aphidius obscuripes","Aphidius obscuripes"
"1498","Maui","Maui_01","Aphidius obscuripes","Aphidius obscuripes"
"1499","Maui","Maui_01","Aphidius obscuripes","Aphidius obscuripes"
"1500","Maui","Maui_01","Psallus luteus","Psallus luteus"
"1501","Maui","Maui_01","Plagithmysus smilacis","Plagithmysus smilacis"
"1502","Maui","Maui_01","Plagithmysus smilacis","Plagithmysus smilacis"
"1503","Maui","Maui_01","Plagithmysus smilacis","Plagithmysus smilacis"
"1504","Maui","Maui_01","Plagithmysus smilacis","Plagithmysus smilacis"
"1505","Maui","Maui_01","Plagithmysus smilacis","Plagithmysus smilacis"
"1506","Maui","Maui_01","Plagithmysus smilacis","Plagithmysus smilacis"
"1507","Maui","Maui_01","Drosophila truncipenna","Drosophila truncipenna"
"1508","Maui","Maui_01","Drosophila truncipenna","Drosophila truncipenna"
"1509","Maui","Maui_01","Drosophila truncipenna","Drosophila truncipenna"
"1510","Maui","Maui_01","Lispocephala deceptiva","Lispocephala deceptiva"
"1511","Maui","Maui_01","Lispocephala deceptiva","Lispocephala deceptiva"
"1512","Maui","Maui_01","Lispocephala deceptiva","Lispocephala deceptiva"
"1513","Maui","Maui_01","Cardiocondyla wroughtonii","Cardiocondyla wroughtonii"
"1514","Maui","Maui_01","Cardiocondyla wroughtonii","Cardiocondyla wroughtonii"
"1515","Maui","Maui_01","Cardiocondyla wroughtonii","Cardiocondyla wroughtonii"
"1516","Maui","Maui_01","Cardiocondyla wroughtonii","Cardiocondyla wroughtonii"
"1517","Maui","Maui_01","Cardiocondyla wroughtonii","Cardiocondyla wroughtonii"
"1518","Maui","Maui_01","Cardiocondyla wroughtonii","Cardiocondyla wroughtonii"
"1519","Maui","Maui_01","Cardiocondyla wroughtonii","Cardiocondyla wroughtonii"
"1520","Maui","Maui_01","Amblyseius largoensis","Amblyseius largoensis"
"1521","Maui","Maui_01","Amblyseius largoensis","Amblyseius largoensis"
"1522","Maui","Maui_01","Amblyseius largoensis","Amblyseius largoensis"
"1523","Maui","Maui_01","Amblyseius largoensis","Amblyseius largoensis"
"1524","Maui","Maui_01","Amblyseius largoensis","Amblyseius largoensis"
"1525","Maui","Maui_01","Amblyseius largoensis","Amblyseius largoensis"
"1526","Maui","Maui_01","Amblyseius largoensis","Amblyseius largoensis"
"1527","Maui","Maui_01","Amblyseius largoensis","Amblyseius largoensis"
"1528","Maui","Maui_01","Amblyseius largoensis","Amblyseius largoensis"
"1529","Maui","Maui_01","Amblyseius largoensis","Amblyseius largoensis"
"1530","Maui","Maui_01","Neoscatella hawaiiensis","Neoscatella hawaiiensis"
"1531","Maui","Maui_01","Neoscatella hawaiiensis","Neoscatella hawaiiensis"
"1532","Maui","Maui_01","Drosophila kikkawai","Drosophila kikkawai"
"1533","Maui","Maui_01","Drosophila kikkawai","Drosophila kikkawai"
"1534","Maui","Maui_01","Drosophila kikkawai","Drosophila kikkawai"
"1535","Maui","Maui_01","Drosophila kikkawai","Drosophila kikkawai"
"1536","Maui","Maui_01","Drosophila kikkawai","Drosophila kikkawai"
"1537","Maui","Maui_01","Drosophila kikkawai","Drosophila kikkawai"
"1538","Maui","Maui_01","Drosophila kikkawai","Drosophila kikkawai"
"1539","Maui","Maui_01","Drosophila kikkawai","Drosophila kikkawai"
"1540","Maui","Maui_01","Drosophila kikkawai","Drosophila kikkawai"
"1541","Maui","Maui_01","Drosophila kikkawai","Drosophila kikkawai"
"1542","Maui","Maui_01","Drosophila kikkawai","Drosophila kikkawai"
"1543","Maui","Maui_01","Drosophila kikkawai","Drosophila kikkawai"
"1544","Maui","Maui_01","Drosophila kikkawai","Drosophila kikkawai"
"1545","Maui","Maui_01","Aleurothrixus floccosus","Aleurothrixus floccosus"
"1546","Maui","Maui_01","Aleurothrixus floccosus","Aleurothrixus floccosus"
"1547","Maui","Maui_01","Aleurothrixus floccosus","Aleurothrixus floccosus"
"1548","Maui","Maui_01","Aleurothrixus floccosus","Aleurothrixus floccosus"
"1549","Maui","Maui_01","Aleurothrixus floccosus","Aleurothrixus floccosus"
"1550","Maui","Maui_01","Aleurothrixus floccosus","Aleurothrixus floccosus"
"1551","Maui","Maui_01","Forcipomyia hardyi","Forcipomyia hardyi"
"1552","Maui","Maui_01","Forcipomyia hardyi","Forcipomyia hardyi"
"1553","Maui","Maui_01","Forcipomyia hardyi","Forcipomyia hardyi"
"1554","Maui","Maui_01","Forcipomyia hardyi","Forcipomyia hardyi"
"1555","Maui","Maui_01","Forcipomyia hardyi","Forcipomyia hardyi"
"1556","Maui","Maui_01","Oligota glabra","Oligota glabra"
"1557","Maui","Maui_01","Lispocephala ascita","Lispocephala ascita"
"1558","Maui","Maui_01","Lispocephala ascita","Lispocephala ascita"
"1559","Maui","Maui_01","Lispocephala ascita","Lispocephala ascita"
"1560","Maui","Maui_01","Lispocephala subseminigra","Lispocephala subseminigra"
"1561","Maui","Maui_01","Lispocephala subseminigra","Lispocephala subseminigra"
"1562","Maui","Maui_01","Lispocephala subseminigra","Lispocephala subseminigra"
"1563","Maui","Maui_01","Drosophila virilis","Drosophila virilis"
"1564","Maui","Maui_01","Drosophila virilis","Drosophila virilis"
"1565","Maui","Maui_01","Drosophila virilis","Drosophila virilis"
"1566","Maui","Maui_01","Drosophila virilis","Drosophila virilis"
"1567","Maui","Maui_01","Pagiopalus atomarius","Pagiopalus atomarius"
"1568","Maui","Maui_01","Pagiopalus atomarius","Pagiopalus atomarius"
"1569","Maui","Maui_01","Pagiopalus atomarius","Pagiopalus atomarius"
"1570","Maui","Maui_01","Pagiopalus atomarius","Pagiopalus atomarius"
"1571","Maui","Maui_01","Pagiopalus atomarius","Pagiopalus atomarius"
"1572","Maui","Maui_01","Pagiopalus atomarius","Pagiopalus atomarius"
"1573","Maui","Maui_01","Fannia canicularis","Fannia canicularis"
"1574","Maui","Maui_01","Fannia canicularis","Fannia canicularis"
"1575","Maui","Maui_01","Fannia canicularis","Fannia canicularis"
"1576","Maui","Maui_01","Fannia canicularis","Fannia canicularis"
"1577","Maui","Maui_01","Fannia canicularis","Fannia canicularis"
"1578","Maui","Maui_01","Fannia canicularis","Fannia canicularis"
"1579","Maui","Maui_01","Fannia canicularis","Fannia canicularis"
"1580","Maui","Maui_01","Fannia canicularis","Fannia canicularis"
"1581","Maui","Maui_01","Fannia canicularis","Fannia canicularis"
"1582","Maui","Maui_01","Fannia canicularis","Fannia canicularis"
"1583","HawaiiIsland","HawaiiIsland_01","Pedronia cibotii","Pedronia cibotii"
"1584","HawaiiIsland","HawaiiIsland_01","Pedronia cibotii","Pedronia cibotii"
"1585","HawaiiIsland","HawaiiIsland_01","Pedronia cibotii","Pedronia cibotii"
"1586","HawaiiIsland","HawaiiIsland_01","Pedronia cibotii","Pedronia cibotii"
"1587","HawaiiIsland","HawaiiIsland_01","Laupala nigra","Laupala nigra"
"1588","HawaiiIsland","HawaiiIsland_01","Laupala nigra","Laupala nigra"
"1589","HawaiiIsland","HawaiiIsland_01","Cydia obliqua","Cydia obliqua"
"1590","HawaiiIsland","HawaiiIsland_01","Cydia obliqua","Cydia obliqua"
"1591","HawaiiIsland","HawaiiIsland_01","Cydia obliqua","Cydia obliqua"
"1592","HawaiiIsland","HawaiiIsland_01","Elenchus melanias","Elenchus melanias"
"1593","HawaiiIsland","HawaiiIsland_01","Projectothrips trespinus","Projectothrips trespinus"
"1594","HawaiiIsland","HawaiiIsland_01","Mestolobes droseropa","Mestolobes droseropa"
"1595","HawaiiIsland","HawaiiIsland_01","Mestolobes droseropa","Mestolobes droseropa"
"1596","HawaiiIsland","HawaiiIsland_01","Syrphophagus aphidivorus","Syrphophagus aphidivorus"
"1597","HawaiiIsland","HawaiiIsland_01","Eupodes sigmoidensis","Eupodes sigmoidensis"
"1598","HawaiiIsland","HawaiiIsland_01","Eupodes sigmoidensis","Eupodes sigmoidensis"
"1599","HawaiiIsland","HawaiiIsland_01","Eupodes sigmoidensis","Eupodes sigmoidensis"
"1600","HawaiiIsland","HawaiiIsland_01","Eupodes sigmoidensis","Eupodes sigmoidensis"
"1601","HawaiiIsland","HawaiiIsland_01","Eupodes sigmoidensis","Eupodes sigmoidensis"
"1602","HawaiiIsland","HawaiiIsland_01","Eupodes sigmoidensis","Eupodes sigmoidensis"
"1603","HawaiiIsland","HawaiiIsland_01","Eupodes sigmoidensis","Eupodes sigmoidensis"
"1604","HawaiiIsland","HawaiiIsland_01","Eupodes sigmoidensis","Eupodes sigmoidensis"
"1605","HawaiiIsland","HawaiiIsland_01","Xyleborus vulcanus","Xyleborus vulcanus"
"1606","HawaiiIsland","HawaiiIsland_01","Mecyclothorax purpuripennis","Mecyclothorax purpuripennis"
"1607","HawaiiIsland","HawaiiIsland_01","Mecyclothorax purpuripennis","Mecyclothorax purpuripennis"
"1608","HawaiiIsland","HawaiiIsland_01","Mecyclothorax purpuripennis","Mecyclothorax purpuripennis"
"1609","HawaiiIsland","HawaiiIsland_01","Mecyclothorax purpuripennis","Mecyclothorax purpuripennis"
"1610","HawaiiIsland","HawaiiIsland_01","Mecyclothorax purpuripennis","Mecyclothorax purpuripennis"
"1611","HawaiiIsland","HawaiiIsland_01","Mecyclothorax purpuripennis","Mecyclothorax purpuripennis"
"1612","HawaiiIsland","HawaiiIsland_01","Mecyclothorax purpuripennis","Mecyclothorax purpuripennis"
"1613","HawaiiIsland","HawaiiIsland_01","Orthoea vincta","Orthoea vincta"
"1614","HawaiiIsland","HawaiiIsland_01","Orthoea vincta","Orthoea vincta"
"1615","HawaiiIsland","HawaiiIsland_01","Orthoea vincta","Orthoea vincta"
"1616","HawaiiIsland","HawaiiIsland_01","Hypogastrura pahiku","Hypogastrura pahiku"
"1617","HawaiiIsland","HawaiiIsland_01","Hypogastrura pahiku","Hypogastrura pahiku"
"1618","HawaiiIsland","HawaiiIsland_01","Hypogastrura pahiku","Hypogastrura pahiku"
"1619","HawaiiIsland","HawaiiIsland_01","Hypogastrura pahiku","Hypogastrura pahiku"
"1620","HawaiiIsland","HawaiiIsland_01","Dicranomyia hawaiiensis","Dicranomyia hawaiiensis"
"1621","HawaiiIsland","HawaiiIsland_01","Actia eucosmae","Actia eucosmae"
"1622","HawaiiIsland","HawaiiIsland_01","Actia eucosmae","Actia eucosmae"
"1623","HawaiiIsland","HawaiiIsland_01","Actia eucosmae","Actia eucosmae"
"1624","HawaiiIsland","HawaiiIsland_01","Actia eucosmae","Actia eucosmae"
"1625","HawaiiIsland","HawaiiIsland_01","Epiphanis tristis","Epiphanis tristis"
"1626","HawaiiIsland","HawaiiIsland_01","Anoplolepis gracilipes","Anoplolepis gracilipes"
"1627","HawaiiIsland","HawaiiIsland_01","Anoplolepis gracilipes","Anoplolepis gracilipes"
"1628","HawaiiIsland","HawaiiIsland_01","Anoplolepis gracilipes","Anoplolepis gracilipes"
"1629","HawaiiIsland","HawaiiIsland_01","Anoplolepis gracilipes","Anoplolepis gracilipes"
"1630","HawaiiIsland","HawaiiIsland_01","Anoplolepis gracilipes","Anoplolepis gracilipes"
"1631","HawaiiIsland","HawaiiIsland_01","Anomalochrysa fulvescens rhododora","Anomalochrysa fulvescens rhododora"
"1632","HawaiiIsland","HawaiiIsland_01","Anomalochrysa fulvescens rhododora","Anomalochrysa fulvescens rhododora"
"1633","HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix","Eupelmus paraleucothrix"
"1634","HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix","Eupelmus paraleucothrix"
"1635","HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix","Eupelmus paraleucothrix"
"1636","HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix","Eupelmus paraleucothrix"
"1637","HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix","Eupelmus paraleucothrix"
"1638","HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix","Eupelmus paraleucothrix"
"1639","HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix","Eupelmus paraleucothrix"
"1640","HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix","Eupelmus paraleucothrix"
"1641","HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix","Eupelmus paraleucothrix"
"1642","HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix","Eupelmus paraleucothrix"
"1643","HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix","Eupelmus paraleucothrix"
"1644","HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix","Eupelmus paraleucothrix"
"1645","HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix","Eupelmus paraleucothrix"
"1646","HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix","Eupelmus paraleucothrix"
"1647","HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix","Eupelmus paraleucothrix"
"1648","HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix","Eupelmus paraleucothrix"
"1649","HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix","Eupelmus paraleucothrix"
"1650","HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix","Eupelmus paraleucothrix"
"1651","HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix","Eupelmus paraleucothrix"
"1652","HawaiiIsland","HawaiiIsland_01","Eupelmus paraleucothrix","Eupelmus paraleucothrix"
"1653","HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni","Nesogonia blackburni"
"1654","HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni","Nesogonia blackburni"
"1655","HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni","Nesogonia blackburni"
"1656","HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni","Nesogonia blackburni"
"1657","HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni","Nesogonia blackburni"
"1658","HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni","Nesogonia blackburni"
"1659","HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni","Nesogonia blackburni"
"1660","HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni","Nesogonia blackburni"
"1661","HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni","Nesogonia blackburni"
"1662","HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni","Nesogonia blackburni"
"1663","HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni","Nesogonia blackburni"
"1664","HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni","Nesogonia blackburni"
"1665","HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni","Nesogonia blackburni"
"1666","HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni","Nesogonia blackburni"
"1667","HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni","Nesogonia blackburni"
"1668","HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni","Nesogonia blackburni"
"1669","HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni","Nesogonia blackburni"
"1670","HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni","Nesogonia blackburni"
"1671","HawaiiIsland","HawaiiIsland_01","Nesogonia blackburni","Nesogonia blackburni"
"1672","HawaiiIsland","HawaiiIsland_01","Neoscona theisi","Neoscona theisi"
"1673","HawaiiIsland","HawaiiIsland_01","Neoscona theisi","Neoscona theisi"
"1674","HawaiiIsland","HawaiiIsland_01","Neoscona theisi","Neoscona theisi"
"1675","HawaiiIsland","HawaiiIsland_01","Neoscona theisi","Neoscona theisi"
"1676","HawaiiIsland","HawaiiIsland_01","Neoscona theisi","Neoscona theisi"
"1677","HawaiiIsland","HawaiiIsland_01","Tegonotus hibiscella","Tegonotus hibiscella"
"1678","HawaiiIsland","HawaiiIsland_01","Tympanococcus tympanistus","Tympanococcus tympanistus"
"1679","HawaiiIsland","HawaiiIsland_01","Psilopa olga","Psilopa olga"
"1680","HawaiiIsland","HawaiiIsland_01","Psilopa olga","Psilopa olga"
"1681","HawaiiIsland","HawaiiIsland_01","Psilopa olga","Psilopa olga"
"1682","HawaiiIsland","HawaiiIsland_01","Pilorhagidia hirsuta","Pilorhagidia hirsuta"
"1683","HawaiiIsland","HawaiiIsland_01","Acanthia procellaris","Acanthia procellaris"
"1684","HawaiiIsland","HawaiiIsland_01","Acanthia procellaris","Acanthia procellaris"
"1685","HawaiiIsland","HawaiiIsland_01","Acanthia procellaris","Acanthia procellaris"
"1686","HawaiiIsland","HawaiiIsland_01","Carphuroides pectinatus","Carphuroides pectinatus"
"1687","HawaiiIsland","HawaiiIsland_01","Carphuroides pectinatus","Carphuroides pectinatus"
"1688","HawaiiIsland","HawaiiIsland_01","Carphuroides pectinatus","Carphuroides pectinatus"
"1689","HawaiiIsland","HawaiiIsland_01","Carphuroides pectinatus","Carphuroides pectinatus"
"1690","HawaiiIsland","HawaiiIsland_01","Carphuroides pectinatus","Carphuroides pectinatus"
"1691","HawaiiIsland","HawaiiIsland_01","Carphuroides pectinatus","Carphuroides pectinatus"
"1692","HawaiiIsland","HawaiiIsland_01","Carphuroides pectinatus","Carphuroides pectinatus"
"1693","HawaiiIsland","HawaiiIsland_01","Fannia canicularis","Fannia canicularis"
"1694","HawaiiIsland","HawaiiIsland_01","Ophiusa disjungens","Ophiusa disjungens"
"1695","HawaiiIsland","HawaiiIsland_01","Ophiusa disjungens","Ophiusa disjungens"
"1696","HawaiiIsland","HawaiiIsland_01","Lispocephala fuscobrunnea","Lispocephala fuscobrunnea"
"1697","HawaiiIsland","HawaiiIsland_01","Lispocephala fuscobrunnea","Lispocephala fuscobrunnea"
"1698","HawaiiIsland","HawaiiIsland_01","Notoedres cati","Notoedres cati"
"1699","HawaiiIsland","HawaiiIsland_01","Notoedres cati","Notoedres cati"
"1700","HawaiiIsland","HawaiiIsland_01","Notoedres cati","Notoedres cati"
"1701","HawaiiIsland","HawaiiIsland_01","Notoedres cati","Notoedres cati"
"1702","HawaiiIsland","HawaiiIsland_01","Notoedres cati","Notoedres cati"
"1703","HawaiiIsland","HawaiiIsland_01","Notoedres cati","Notoedres cati"
"1704","HawaiiIsland","HawaiiIsland_01","Notoedres cati","Notoedres cati"
"1705","HawaiiIsland","HawaiiIsland_01","Notoedres cati","Notoedres cati"
"1706","HawaiiIsland","HawaiiIsland_01","Notoedres cati","Notoedres cati"
"1707","HawaiiIsland","HawaiiIsland_01","Listroderes costirostris","Listroderes costirostris"
"1708","HawaiiIsland","HawaiiIsland_01","Listroderes costirostris","Listroderes costirostris"
"1709","HawaiiIsland","HawaiiIsland_01","Listroderes costirostris","Listroderes costirostris"
"1710","HawaiiIsland","HawaiiIsland_01","Listroderes costirostris","Listroderes costirostris"
"1711","HawaiiIsland","HawaiiIsland_01","Listroderes costirostris","Listroderes costirostris"
"1712","HawaiiIsland","HawaiiIsland_01","Listroderes costirostris","Listroderes costirostris"
"1713","HawaiiIsland","HawaiiIsland_01","Listroderes costirostris","Listroderes costirostris"
"1714","HawaiiIsland","HawaiiIsland_01","Listroderes costirostris","Listroderes costirostris"
"1715","HawaiiIsland","HawaiiIsland_01","Listroderes costirostris","Listroderes costirostris"
"1716","HawaiiIsland","HawaiiIsland_01","Listroderes costirostris","Listroderes costirostris"
"1717","HawaiiIsland","HawaiiIsland_01","Listroderes costirostris","Listroderes costirostris"
"1718","HawaiiIsland","HawaiiIsland_01","Listroderes costirostris","Listroderes costirostris"
"1719","HawaiiIsland","HawaiiIsland_01","Listroderes costirostris","Listroderes costirostris"
"1720","HawaiiIsland","HawaiiIsland_01","Omiodes anastrepta","Omiodes anastrepta"
"1721","HawaiiIsland","HawaiiIsland_01","Omiodes anastrepta","Omiodes anastrepta"
"1722","HawaiiIsland","HawaiiIsland_01","Omiodes anastrepta","Omiodes anastrepta"
"1723","HawaiiIsland","HawaiiIsland_01","Omiodes anastrepta","Omiodes anastrepta"
"1724","HawaiiIsland","HawaiiIsland_01","Omiodes anastrepta","Omiodes anastrepta"
"1725","HawaiiIsland","HawaiiIsland_01","Omiodes anastrepta","Omiodes anastrepta"
"1726","HawaiiIsland","HawaiiIsland_01","Omiodes anastrepta","Omiodes anastrepta"
"1727","HawaiiIsland","HawaiiIsland_01","Omiodes anastrepta","Omiodes anastrepta"
"1728","HawaiiIsland","HawaiiIsland_01","Omiodes anastrepta","Omiodes anastrepta"
"1729","HawaiiIsland","HawaiiIsland_01","Omiodes anastrepta","Omiodes anastrepta"
"1730","HawaiiIsland","HawaiiIsland_01","Echthromorpha fuscator","Echthromorpha fuscator"
"1731","HawaiiIsland","HawaiiIsland_01","Echthromorpha fuscator","Echthromorpha fuscator"
"1732","HawaiiIsland","HawaiiIsland_01","Echthromorpha fuscator","Echthromorpha fuscator"
"1733","HawaiiIsland","HawaiiIsland_01","Echthromorpha fuscator","Echthromorpha fuscator"
"1734","HawaiiIsland","HawaiiIsland_01","Trigonidium kona","Trigonidium kona"
"1735","HawaiiIsland","HawaiiIsland_01","Trigonidium kona","Trigonidium kona"
"1736","HawaiiIsland","HawaiiIsland_01","Trigonidium kona","Trigonidium kona"
"1737","HawaiiIsland","HawaiiIsland_01","Trigonidium kona","Trigonidium kona"
"1738","HawaiiIsland","HawaiiIsland_01","Trigonidium kona","Trigonidium kona"
"1739","HawaiiIsland","HawaiiIsland_01","Trigonidium kona","Trigonidium kona"
"1740","HawaiiIsland","HawaiiIsland_01","Trigonidium kona","Trigonidium kona"
"1741","HawaiiIsland","HawaiiIsland_01","Trigonidium kona","Trigonidium kona"
"1742","HawaiiIsland","HawaiiIsland_01","Trigonidium kona","Trigonidium kona"
"1743","HawaiiIsland","HawaiiIsland_01","Trigonidium kona","Trigonidium kona"
"1744","HawaiiIsland","HawaiiIsland_01","Trigonidium kona","Trigonidium kona"
"1745","HawaiiIsland","HawaiiIsland_01","Trigonidium kona","Trigonidium kona"
"1746","HawaiiIsland","HawaiiIsland_01","Trigonidium kona","Trigonidium kona"
"1747","HawaiiIsland","HawaiiIsland_01","Trigonidium kona","Trigonidium kona"
"1748","HawaiiIsland","HawaiiIsland_01","Trigonidium kona","Trigonidium kona"
"1749","HawaiiIsland","HawaiiIsland_01","Trigonidium kona","Trigonidium kona"
"1750","HawaiiIsland","HawaiiIsland_01","Drosophila lepidobregma","Drosophila lepidobregma"
"1751","HawaiiIsland","HawaiiIsland_01","Drosophila lepidobregma","Drosophila lepidobregma"
"1752","HawaiiIsland","HawaiiIsland_01","Drosophila lepidobregma","Drosophila lepidobregma"
"1753","HawaiiIsland","HawaiiIsland_01","Aphis citricola","Aphis citricola"
"1754","HawaiiIsland","HawaiiIsland_01","Aphis citricola","Aphis citricola"
"1755","HawaiiIsland","HawaiiIsland_01","Aphis citricola","Aphis citricola"
"1756","HawaiiIsland","HawaiiIsland_01","Chlorichaeta albipennis","Chlorichaeta albipennis"
"1757","HawaiiIsland","HawaiiIsland_01","Chlorichaeta albipennis","Chlorichaeta albipennis"
"1758","HawaiiIsland","HawaiiIsland_01","Cillaeopeplus dubius","Cillaeopeplus dubius"
"1759","HawaiiIsland","HawaiiIsland_01","Cillaeopeplus dubius","Cillaeopeplus dubius"
"1760","HawaiiIsland","HawaiiIsland_01","Piophila casei","Piophila casei"
"1761","HawaiiIsland","HawaiiIsland_01","Cis nudipennis","Cis nudipennis"
"1762","HawaiiIsland","HawaiiIsland_01","Cis nudipennis","Cis nudipennis"
"1763","HawaiiIsland","HawaiiIsland_01","Nysius montivagus","Nysius montivagus"
"1764","HawaiiIsland","HawaiiIsland_01","Nysius montivagus","Nysius montivagus"
"1765","HawaiiIsland","HawaiiIsland_01","Nysius montivagus","Nysius montivagus"
"1766","HawaiiIsland","HawaiiIsland_01","Nysius montivagus","Nysius montivagus"
"1767","HawaiiIsland","HawaiiIsland_01","Nysius montivagus","Nysius montivagus"
"1768","HawaiiIsland","HawaiiIsland_01","Nysius montivagus","Nysius montivagus"
"1769","HawaiiIsland","HawaiiIsland_01","Nysius montivagus","Nysius montivagus"
"1770","HawaiiIsland","HawaiiIsland_01","Nysius montivagus","Nysius montivagus"
"1771","HawaiiIsland","HawaiiIsland_01","Nysius montivagus","Nysius montivagus"
"1772","HawaiiIsland","HawaiiIsland_01","Nysius montivagus","Nysius montivagus"
"1773","HawaiiIsland","HawaiiIsland_01","Pauahiana lineata","Pauahiana lineata"
"1774","HawaiiIsland","HawaiiIsland_01","Carulaspis minima","Carulaspis minima"
"1775","HawaiiIsland","HawaiiIsland_01","Notiphila insularis","Notiphila insularis"
"1776","HawaiiIsland","HawaiiIsland_01","Pediobius wilderi","Pediobius wilderi"
"1777","HawaiiIsland","HawaiiIsland_01","Pediobius wilderi","Pediobius wilderi"
"1778","HawaiiIsland","HawaiiIsland_01","Pediobius wilderi","Pediobius wilderi"
"1779","HawaiiIsland","HawaiiIsland_01","Pediobius wilderi","Pediobius wilderi"
"1780","HawaiiIsland","HawaiiIsland_01","Pediobius wilderi","Pediobius wilderi"
"1781","HawaiiIsland","HawaiiIsland_01","Pediobius wilderi","Pediobius wilderi"
"1782","HawaiiIsland","HawaiiIsland_01","Hedylepta blackburni","Hedylepta blackburni"
"1783","HawaiiIsland","HawaiiIsland_01","Hedylepta blackburni","Hedylepta blackburni"
"1784","HawaiiIsland","HawaiiIsland_01","Hedylepta blackburni","Hedylepta blackburni"
"1785","HawaiiIsland","HawaiiIsland_01","Hedylepta blackburni","Hedylepta blackburni"
"1786","HawaiiIsland","HawaiiIsland_01","Hedylepta blackburni","Hedylepta blackburni"
"1787","HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca","Scaptomyza adunca"
"1788","HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca","Scaptomyza adunca"
"1789","HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca","Scaptomyza adunca"
"1790","HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca","Scaptomyza adunca"
"1791","HawaiiIsland","HawaiiIsland_01","Scaptomyza adunca","Scaptomyza adunca"
